name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York State,2022-05-31T18:00:00,80.5,81.6,62,53.44,0,0,,0,0,23.8,15.1,241,1014.2,80.1,9.9,255,0.9,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-05-31T19:00:00,80.5,81.2,60,49.83,0,0,,0,0,23.2,12.9,241,1013.9,80.1,9.9,51,0.2,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-05-31T20:00:00,75.8,75.8,60.7,59.59,0,0,,0,0,,10.5,214,1013.7,80.1,9.9,23,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-05-31T21:00:00,73.6,73.6,60,62.42,0,0,,0,0,,8.1,229,1013.4,24.6,9.9,11,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-05-31T22:00:00,73.1,73.1,59.1,61.65,0,0,,0,0,,6,219,1013.8,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-05-31T23:00:00,71.8,71.8,59.1,64.21,0,0,,0,0,,5.5,203,1013.7,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T00:00:00,70.9,70.9,60,68.54,0,0,,0,0,,6.6,193,1013.4,25.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T01:00:00,71,71,60.8,70.24,0,0,,0,0,,6.7,201,1013.2,47.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T02:00:00,70.1,70.1,60,70.55,0,0,,0,0,,5.8,193,1012.6,30,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T03:00:00,70.3,70.3,60.2,70.22,0,0,,0,0,,5.1,194,1012.4,53.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T04:00:00,70.2,70.2,60.2,70.5,0,0,,0,0,,7.1,192,1012,54,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T05:00:00,71.8,71.8,60.2,66.78,0,0,,0,0,,9,229,1011.5,25.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-01T06:00:00,70.9,70.9,60.3,69.02,0,0,,0,0,17.2,14.1,220,1011.4,53.7,9.9,11,0,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T07:00:00,69.5,69.5,61.1,74.84,0,0,,0,0,18.3,14.2,220,1011.7,47.4,9.9,149,0.5,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T08:00:00,71.5,71.5,62.2,72.48,0,0,,0,0,,14.3,231,1011.8,47.7,9.9,327,1.2,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T09:00:00,71.6,71.6,62.3,72.47,0,0,,0,0,20.8,15.2,227,1011.9,88.9,9.9,172,0.6,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T10:00:00,73.6,73.6,63.2,69.84,0,0,,0,0,24.2,14.9,228,1011.6,88.4,9.9,415,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T11:00:00,72.5,72.5,62.6,70.97,0,0,,0,0,,12.2,231,1011.6,89.9,9.9,325,1.2,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T12:00:00,73.3,73.3,63.2,70.73,0.001,100,rain,0,0,25.3,16.5,245,1011.2,89.9,9.7,585,2.1,6,,"Rain, Partially cloudy",rain,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T13:00:00,72.4,72.4,64.5,76.19,0.017,100,rain,0,0,,16,208,1011.1,94.9,9.9,835,3,8,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T14:00:00,68.7,68.7,64.5,86.25,0.019,100,rain,0,0,,9.1,215,1010.4,99,5.4,343,1.2,3,,"Rain, Overcast",rain,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T15:00:00,67.1,67.1,63.3,87.68,0.12,100,rain,0,0,25,17.1,256,1011.1,95.9,0.9,18,0.1,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T16:00:00,66.5,66.5,64.5,93.24,0.221,100,rain,0,0,,6.8,212,1010.4,94.9,8.6,58,0.2,1,,"Rain, Overcast",rain,"71752099999,72528014733,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T17:00:00,67,67,63.1,87.19,0.04,100,rain,0,0,32.3,16.6,250,1010.4,95.7,9.6,108,0.4,1,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T18:00:00,67.2,67.2,64.3,90.47,0.122,100,rain,0,0,20.8,4.4,248,1008.5,88.1,9.9,231,0.8,2,,"Rain, Partially cloudy",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T19:00:00,67.3,67.3,62.4,84.55,0,0,,0,0,,10.8,234,1009.2,63.6,9.9,99,0.4,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T20:00:00,67.1,67.1,61.6,82.37,0,0,,0,0,,8.8,210,1009.2,81.2,9.9,31,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T21:00:00,66.8,66.8,61.4,82.78,0,0,,0,0,,8.6,238,1009.5,72.6,9.9,8,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-01T22:00:00,65,65,61.8,89.31,0,0,,0,0,,9,248,1010.3,91.2,9.9,,,,,Overcast,cloudy,"71752099999,72528014733,KIAG,72528704724,KBUF"
New York State,2022-06-01T23:00:00,64.9,64.9,62.1,90.5,0,0,,0,0,,5.2,275,1010.4,91.3,9.6,,,,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T00:00:00,62.8,62.8,60.8,92.95,0,0,,0,0,,4.7,240,1010.1,25.8,9.8,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T01:00:00,61.9,61.9,60.7,95.98,0,0,,0,0,,4.7,316,1009.8,25.7,7,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T02:00:00,61.1,61.1,59.7,95.1,0,0,,0,0,,3.8,258,1009.7,45,6.5,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T03:00:00,60,60,53.9,80.3,0,0,,0,0,,6,320,1009.8,80.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T04:00:00,56.8,56.8,51,80.75,0,0,,0,0,,6,318,1009.7,80.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T05:00:00,55.8,55.8,49.8,80.24,0,0,,0,0,,6.1,290,1010,80.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T06:00:00,55,55,47.9,77.01,0,0,,0,0,,4.7,256,1010.2,80.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T07:00:00,55,55,47.1,74.84,0,0,,0,0,,5.7,257,1010.1,80.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T08:00:00,57.7,57.7,47.9,69.92,0.04,100,rain,0,0,,6,223,1009.9,80.1,9.9,274,1,3,,"Rain, Partially cloudy",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T09:00:00,59.1,59.1,51,74.58,0,0,,0,0,,7.9,243,1009.9,80.1,9.9,403,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T10:00:00,61.3,61.3,48.8,63.53,0,0,,0,0,,10.1,239,1009.6,80.1,9.9,731,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T11:00:00,61.5,61.5,45.6,55.91,0,0,,0,0,,8.9,241,1009.5,80.1,9.9,733,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T12:00:00,63.5,63.5,44.9,50.78,0,0,,0,0,,12.1,239,1009.5,80.1,9.9,633,2.3,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T13:00:00,65.5,65.5,45.7,48.72,0,0,,0,0,,11.2,221,1009.1,80.1,9.9,691,2.5,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T14:00:00,65.7,65.7,45.7,48.32,0,0,,0,0,,11.1,221,1008.7,80.1,9.9,895,3.2,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T15:00:00,67.2,67.2,42.1,40.11,0,0,,0,0,,12.2,228,1008.7,80.1,9.9,835,3,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T16:00:00,67.2,67.2,45.6,45.78,0,0,,0,0,,12,221,1008.7,87.8,9.9,404,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T17:00:00,65.5,65.5,46,49.35,0,0,,0,0,,11.2,248,1008.6,88.1,9.9,128,0.5,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T18:00:00,62.5,62.5,49,61.32,0,0,,0,0,,13.3,226,1008.4,99.1,9.9,135,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T19:00:00,61,61,54.7,79.93,0,0,,0,0,,8.1,240,1008.7,83.7,9.9,74,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T20:00:00,62.3,62.3,53.6,73.06,0,0,,0,0,,9.9,229,1009,25.8,9.9,19,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T21:00:00,60.2,60.2,51.1,71.74,0,0,,0,0,,11,236,1009,25.2,9.9,12,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-02T22:00:00,57.7,57.7,49.4,73.74,0,0,,0,0,,8,232,1009.3,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-02T23:00:00,56.8,56.8,48.5,73.64,0,0,,0,0,,9.1,239,1009.5,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T00:00:00,57.6,57.6,50.8,78.18,0,0,,0,0,,10.1,231,1009.7,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T01:00:00,56.5,56.5,51.7,84.1,0,0,,0,0,,8.8,241,1009.7,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T02:00:00,55.5,55.5,52.3,88.98,0,0,,0,0,,8,251,1009.9,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T03:00:00,54.7,54.7,49.5,82.59,0,0,,0,0,,6.8,251,1009.8,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T04:00:00,52.8,52.8,47.7,82.53,0,0,,0,0,,5.9,260,1009.8,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T05:00:00,51.8,51.8,45.1,77.85,0,0,,0,0,,6.8,259,1009.9,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T06:00:00,51.8,51.8,45.1,78.04,0,0,,0,0,,6.7,252,1010.5,0,9.9,16,0.1,0,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T07:00:00,55,55,46.4,72.71,0,0,,0,0,,7,253,1011,0,9.9,165,0.6,2,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T08:00:00,58.9,58.9,48,67.09,0,0,,0,0,,7,244,1011.2,24.9,9.9,208,0.7,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T09:00:00,61.2,61.2,48.9,63.77,0,0,,0,0,19.7,10.1,217,1011.6,28.9,9.9,584,2.1,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T10:00:00,64.4,64.4,48.9,57.07,0,0,,0,0,,10,243,1011.8,24.9,9.9,724,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T11:00:00,66.2,66.2,49.5,54.76,0,0,,0,0,,10,243,1011.7,25.2,9.9,835,3,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T12:00:00,68.3,68.3,48.4,49.01,0,0,,0,0,19.7,10.1,233,1011.6,25.2,9.9,912,3.3,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T13:00:00,68.4,68.4,50.6,52.93,0,0,,0,0,20.8,13.2,225,1011.5,28.1,9.9,932,3.4,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T14:00:00,69.5,69.5,49.1,48.17,0,0,,0,0,,12.9,231,1011.6,27.3,9.9,905,3.3,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T15:00:00,69.6,69.6,49.1,48.03,0,0,,0,0,19.1,14.6,238,1011.3,24.9,9.9,837,3,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T16:00:00,70.3,70.3,46.3,42.22,0,0,,0,0,,9.6,240,1011.1,25.2,9.9,580,2.1,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T17:00:00,68.3,68.3,45.2,43.42,0,0,,0,0,,13.6,239,1011.3,84.4,9.9,417,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T18:00:00,70.1,70.1,44.4,39.64,0,0,,0,0,,12.7,221,1011.1,27.3,9.9,310,1.1,3,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T19:00:00,67,67,51.2,57.05,0,0,,0,0,,12.1,259,1011.3,88.8,9.9,88,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T20:00:00,66,66,51.2,58.87,0,0,,0,0,,7,211,1010.6,89.1,9.9,21,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T21:00:00,64.1,64.1,52.1,65,0,0,,0,0,,5.8,190,1010.5,83.6,9.9,9,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-03T22:00:00,62.2,62.2,52.1,69.5,0,0,,0,0,,7.9,190,1010.5,88.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-03T23:00:00,60.2,60.2,49.2,67.01,0,0,,0,0,,6,191,1010.4,45,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T00:00:00,59.1,59.1,47.4,65.11,0,0,,0,0,,5.9,175,1010.4,25.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T01:00:00,58.2,58.2,47.3,67.04,0,0,,0,0,,7.5,254,1010.7,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T02:00:00,60,60,47,62.08,0,0,,0,0,23,16.7,330,1011.7,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T03:00:00,56.9,56.9,46.7,68.68,0,0,,0,0,19.7,5.4,320,1012.3,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T04:00:00,54,54,42.3,64.59,0,0,,0,0,,7.3,256,1013.4,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T05:00:00,52.8,52.8,40.9,63.88,0,0,,0,0,,8.1,281,1013.8,0,9.9,,,,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T06:00:00,50.9,50.9,40.8,68.09,0,0,,0,0,,7.2,246,1014.4,0,9.9,18,0.1,0,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T07:00:00,51.9,51.9,38.2,59.38,0,0,,0,0,,10.1,278,1015,0,9.9,202,0.7,2,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T08:00:00,53.1,53.1,37.3,54.83,0,0,,0,0,24.2,12.5,262,1015.7,0,9.9,408,1.5,4,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T09:00:00,55.2,55.2,37.2,50.67,0,0,,0,0,20.8,13.7,272,1015.8,0,9.9,591,2.1,6,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T10:00:00,57.1,57.1,36.1,45.19,0,0,,0,0,23,11.7,282,1016.2,0,9.9,745,2.7,7,,Clear,clear-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T11:00:00,60.2,60.2,36,40.33,0,0,,0,0,,9.5,283,1016.1,24.6,9.9,854,3.1,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T12:00:00,60.4,60.4,40.4,47.63,0,0,,0,0,18,10.3,239,1016.2,24.6,9.9,925,3.3,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T13:00:00,61.4,61.4,42.5,49.72,0,0,,0,0,20.7,15.7,238,1016.3,24.6,9.9,944,3.4,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T14:00:00,61.6,61.6,41.7,47.97,0,0,,0,0,22,14.6,227,1016.1,24.6,9.9,921,3.3,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T15:00:00,62.6,62.6,40.6,44.46,0,0,,0,0,21.2,17.5,219,1016,24.6,9.9,847,3,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T16:00:00,63.3,63.3,42.4,46.35,0,0,,0,0,24.2,15.9,230,1015.6,24.6,9.9,585,2.1,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T17:00:00,63.2,63.2,40.2,42.8,0,0,,0,0,24.2,13.9,239,1015.4,45,9.9,557,2,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T18:00:00,62.3,62.3,39.3,42.62,0,0,,0,0,17.2,14,237,1015.2,24.6,9.9,404,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T19:00:00,62.2,62.2,39.2,42.77,0,0,,0,0,,13.8,238,1015.1,24.6,9.9,32,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T20:00:00,61.1,61.1,38.4,42.91,0,0,,0,0,,10.5,239,1015.4,24.6,9.9,16,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T21:00:00,59,59,42.2,53.63,0,0,,0,0,,10.2,240,1015.4,80.1,9.9,10,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-04T22:00:00,57.7,57.7,42.4,56.65,0,0,,0,0,,8.8,240,1015.6,80.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-04T23:00:00,56.8,56.8,45,64.76,0,0,,0,0,,7,222,1015.6,45,9.9,,,,,Partially cloudy,partly-cloudy-night,"72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T00:00:00,55,55,47.8,76.49,0,0,,0,0,,6.6,214,1015.8,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T01:00:00,52.3,52.3,46.9,81.88,0,0,,0,0,,7.5,203,1015.4,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T02:00:00,52,52,45.1,76.99,0,0,,0,0,,7.6,200,1015.4,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T03:00:00,51.9,51.9,44.2,75.12,0,0,,0,0,,6.2,146,1015.1,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T04:00:00,48.9,46.5,43.2,80.72,0,0,,0,0,,5.6,187,1015.2,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T05:00:00,49,48.2,43.4,80.93,0,0,,0,0,,3.4,155,1015.5,24.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2022-06-05T06:00:00,48.2,45.9,41.6,77.96,0,0,,0,0,,5.2,137,1015.7,24.6,9.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T07:00:00,50.2,50.2,42.8,75.67,0,0,,0,0,,3.3,164,1015.9,24.6,9.9,172,0.6,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T08:00:00,56.2,56.2,43.8,62.9,0,0,,0,0,,3.5,163,1015.9,24.6,9.9,371,1.3,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T09:00:00,61.4,61.4,45.2,55.36,0,0,,0,0,,3.7,166,1015.8,24.6,9.9,568,2,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T10:00:00,66.1,66.1,41.3,40.37,0,0,,0,0,,7.2,210,1015.6,24.6,9.9,737,2.7,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T11:00:00,69.2,69.2,37.7,31.48,0,0,,0,0,17.2,6.1,244,1015.5,45,9.9,949,3.4,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T12:00:00,71.1,71.1,39.8,32.07,0,0,,0,0,,8.3,258,1015.5,24.6,9.9,882,3.2,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2022-06-05T13:00:00,72.1,72.1,37.4,28.25,0,0,,0,0,,8.2,246,1015.5,24.6,9.9,937,3.4,9,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
