Datetime,Day,Month,Hour,Year,Dual Fuel_Gen_MW,Hydro_Gen_MW,Natural Gas_Gen_MW,Nuclear_Gen_MW,Other Fossil Fuels_Gen_MW,Solar_Gen_MW,Wind_Gen_MW
2022-09-07 19:00:00,7.0,9.0,19.0,2022.0,65713.0,40797.0,60613.0,22017.0,24.0,3011.0,447.0
2022-09-07 20:00:00,7.0,9.0,20.0,2022.0,67367.0,39080.0,59352.0,22065.0,24.0,3030.0,462.0
2022-09-07 21:00:00,7.0,9.0,21.0,2022.0,60146.0,34988.0,57162.0,22075.0,25.0,3010.0,317.0
2022-09-07 22:00:00,7.0,9.0,22.0,2022.0,50957.0,31246.0,52184.0,22067.0,60.0,2946.0,222.0
2022-09-07 23:00:00,7.0,9.0,23.0,2022.0,46806.0,24566.0,49015.0,22041.0,72.0,2947.0,178.0
2022-10-07 00:00:00,7.0,10.0,0.0,2022.0,22966.0,22251.0,34888.0,29543.0,0.0,2862.0,10412.0
2022-10-07 01:00:00,7.0,10.0,1.0,2022.0,22710.0,22510.0,35140.0,29554.0,0.0,2870.0,10867.0
2022-10-07 02:00:00,7.0,10.0,2.0,2022.0,21355.0,22820.0,36124.0,29572.0,0.0,2873.0,10012.0
2022-10-07 03:00:00,7.0,10.0,3.0,2022.0,21037.0,22344.0,36142.0,29572.0,0.0,2870.0,9821.0
2022-10-07 04:00:00,7.0,10.0,4.0,2022.0,21077.0,23598.0,37459.0,29569.0,0.0,2871.0,7915.0
2022-10-07 05:00:00,7.0,10.0,5.0,2022.0,22373.0,22529.0,39770.0,29560.0,0.0,2883.0,7717.0
2022-10-07 06:00:00,7.0,10.0,6.0,2022.0,24800.0,27101.0,42923.0,29555.0,0.0,2870.0,8813.0
2022-10-07 07:00:00,7.0,10.0,7.0,2022.0,27698.0,35505.0,45563.0,29538.0,0.0,2875.0,8818.0
2022-10-07 08:00:00,7.0,10.0,8.0,2022.0,29008.0,36368.0,46632.0,29543.0,0.0,3135.0,8233.0
2022-10-07 09:00:00,7.0,10.0,9.0,2022.0,27144.0,35198.0,46878.0,29568.0,0.0,3423.0,8940.0
2022-10-07 10:00:00,7.0,10.0,10.0,2022.0,26219.0,37701.0,47152.0,29581.0,0.0,3525.0,7184.0
2022-10-07 11:00:00,7.0,10.0,11.0,2022.0,48901.0,69334.0,87667.0,56746.0,38.0,6812.0,16175.0
2022-10-07 12:00:00,7.0,10.0,12.0,2022.0,30378.0,37748.0,49868.0,32090.0,0.0,3913.0,10658.0
2022-10-07 13:00:00,7.0,10.0,13.0,2022.0,41676.0,43899.0,63464.0,39516.0,0.0,4694.0,14771.0
2022-10-07 14:00:00,7.0,10.0,14.0,2022.0,32215.0,35023.0,48481.0,29649.0,0.0,3432.0,11108.0
2022-10-07 15:00:00,7.0,10.0,15.0,2022.0,32625.0,37912.0,53516.0,29672.0,0.0,3296.0,10170.0
2022-10-07 16:00:00,7.0,10.0,16.0,2022.0,49609.0,54439.0,73868.0,39564.0,0.0,4260.0,12891.0
2022-10-07 17:00:00,7.0,10.0,17.0,2022.0,40975.0,37642.0,56982.0,29691.0,0.0,3173.0,9034.0
2022-10-07 18:00:00,7.0,10.0,18.0,2022.0,40779.0,39900.0,58677.0,29715.0,0.0,2865.0,7438.0
2022-10-07 19:00:00,7.0,10.0,19.0,2022.0,39132.0,40612.0,57588.0,29729.0,0.0,2859.0,6005.0
2022-10-07 20:00:00,7.0,10.0,20.0,2022.0,32210.0,38847.0,55406.0,29686.0,0.0,2824.0,5684.0
2022-10-07 21:00:00,7.0,10.0,21.0,2022.0,28016.0,37281.0,53329.0,29682.0,0.0,2878.0,5510.0
2022-10-07 22:00:00,7.0,10.0,22.0,2022.0,25091.0,35590.0,48323.0,28930.0,0.0,2965.0,5054.0
2022-10-07 23:00:00,7.0,10.0,23.0,2022.0,22511.0,33629.0,40298.0,27840.0,0.0,3027.0,5230.0
2022-01-08 00:00:00,8.0,1.0,0.0,2022.0,39938.0,38225.0,29135.0,36566.0,36.0,2535.0,11417.0
2022-01-08 01:00:00,8.0,1.0,1.0,2022.0,37129.0,38415.0,29828.0,36564.0,36.0,2508.0,9560.0
2022-01-08 02:00:00,8.0,1.0,2.0,2022.0,35883.0,38022.0,30224.0,36653.0,36.0,2582.0,8161.0
2022-01-08 03:00:00,8.0,1.0,3.0,2022.0,36186.0,38546.0,30659.0,36711.0,36.0,2574.0,7037.0
2022-01-08 04:00:00,8.0,1.0,4.0,2022.0,37066.0,37829.0,29735.0,36775.0,36.0,2588.0,5897.0
2022-01-08 05:00:00,8.0,1.0,5.0,2022.0,41824.0,34149.0,28756.0,38682.0,36.0,2597.0,4848.0
2022-01-08 06:00:00,8.0,1.0,6.0,2022.0,68972.0,60324.0,44350.0,59997.0,54.0,3831.0,6858.0
2022-01-08 07:00:00,8.0,1.0,7.0,2022.0,50588.0,42563.0,31677.0,40135.0,36.0,2592.0,3567.0
2022-01-08 08:00:00,8.0,1.0,8.0,2022.0,51852.0,44105.0,32695.0,40129.0,36.0,2543.0,2802.0
2022-01-08 09:00:00,8.0,1.0,9.0,2022.0,53397.0,44923.0,32444.0,40115.0,2394.0,2550.0,2755.0
2022-01-08 10:00:00,8.0,1.0,10.0,2022.0,68793.0,54737.0,38797.0,46813.0,1376.0,2961.0,2215.0
2022-01-08 11:00:00,8.0,1.0,11.0,2022.0,58011.0,44693.0,32221.0,40123.0,36.0,2561.0,764.0
2022-01-08 12:00:00,8.0,1.0,12.0,2022.0,62894.0,45773.0,34362.0,43456.0,39.0,2792.0,686.0
2022-01-08 13:00:00,8.0,1.0,13.0,2022.0,62455.0,46243.0,34287.0,43464.0,39.0,2804.0,1744.0
2022-01-08 14:00:00,8.0,1.0,14.0,2022.0,57548.0,40593.0,32614.0,40115.0,36.0,2529.0,3222.0
2022-01-08 15:00:00,8.0,1.0,15.0,2022.0,61427.0,36053.0,34845.0,40097.0,617.0,2564.0,4582.0
2022-01-08 16:00:00,8.0,1.0,16.0,2022.0,65060.0,39255.0,37709.0,40092.0,499.0,2553.0,6673.0
2022-01-08 17:00:00,8.0,1.0,17.0,2022.0,70816.0,41399.0,39312.0,40082.0,1312.0,2764.0,10464.0
2022-01-08 18:00:00,8.0,1.0,18.0,2022.0,75241.0,41956.0,35255.0,40073.0,1273.0,2626.0,12820.0
2022-01-08 19:00:00,8.0,1.0,19.0,2022.0,74651.0,39604.0,34287.0,40054.0,93.0,2526.0,14610.0
2022-01-08 20:00:00,8.0,1.0,20.0,2022.0,69934.0,40267.0,32126.0,40041.0,36.0,2544.0,16124.0
2022-01-08 21:00:00,8.0,1.0,21.0,2022.0,60259.0,41606.0,31640.0,40049.0,36.0,2522.0,18069.0
2022-01-08 22:00:00,8.0,1.0,22.0,2022.0,54964.0,40010.0,28628.0,39978.0,40.0,2503.0,19182.0
2022-01-08 23:00:00,8.0,1.0,23.0,2022.0,56744.0,42078.0,27969.0,46707.0,42.0,2889.0,21328.0
2022-02-08 00:00:00,8.0,2.0,0.0,2022.0,49309.0,38158.0,43287.0,46055.0,42.0,3123.0,3230.0
2022-02-08 01:00:00,8.0,2.0,1.0,2022.0,39974.0,29999.0,35093.0,39486.0,36.0,2682.0,3169.0
2022-02-08 02:00:00,8.0,2.0,2.0,2022.0,37994.0,29379.0,32378.0,39498.0,36.0,2700.0,3191.0
2022-02-08 03:00:00,8.0,2.0,3.0,2022.0,43417.0,37616.0,37630.0,46081.0,42.0,3127.0,3702.0
2022-02-08 04:00:00,8.0,2.0,4.0,2022.0,36740.0,32566.0,32671.0,39486.0,36.0,2705.0,2637.0
2022-02-08 05:00:00,8.0,2.0,5.0,2022.0,38845.0,34026.0,34571.0,39493.0,36.0,2671.0,1936.0
2022-02-08 06:00:00,8.0,2.0,6.0,2022.0,45847.0,40713.0,45947.0,42782.0,110.0,2886.0,2082.0
2022-02-08 07:00:00,8.0,2.0,7.0,2022.0,50909.0,40233.0,46728.0,39485.0,737.0,2664.0,2001.0
2022-02-08 08:00:00,8.0,2.0,8.0,2022.0,54242.0,40407.0,46662.0,39493.0,351.0,2592.0,1890.0
2022-02-08 09:00:00,8.0,2.0,9.0,2022.0,54875.0,43218.0,46720.0,39487.0,148.0,2698.0,2579.0
2022-02-08 10:00:00,8.0,2.0,10.0,2022.0,64371.0,48360.0,54543.0,44629.0,83.0,3240.0,4169.0
2022-02-08 11:00:00,8.0,2.0,11.0,2022.0,55365.0,40872.0,45082.0,35944.0,53.0,2964.0,4436.0
2022-02-08 12:00:00,8.0,2.0,12.0,2022.0,52730.0,40205.0,43923.0,35546.0,44.0,2973.0,4660.0
2022-02-08 13:00:00,8.0,2.0,13.0,2022.0,64132.0,50160.0,56784.0,44008.0,89.0,3713.0,8961.0
2022-02-08 14:00:00,8.0,2.0,14.0,2022.0,48685.0,40537.0,47115.0,34918.0,43.0,2918.0,8847.0
2022-02-08 15:00:00,8.0,2.0,15.0,2022.0,49637.0,40483.0,49529.0,34701.0,74.0,2813.0,9019.0
2022-02-08 16:00:00,8.0,2.0,16.0,2022.0,69166.0,50776.0,61190.0,43510.0,150.0,3368.0,12832.0
2022-02-08 17:00:00,8.0,2.0,17.0,2022.0,57933.0,42124.0,51769.0,34773.0,550.0,2703.0,8804.0
2022-02-08 18:00:00,8.0,2.0,18.0,2022.0,59099.0,41911.0,52029.0,34815.0,228.0,2661.0,8212.0
2022-02-08 19:00:00,8.0,2.0,19.0,2022.0,59285.0,41642.0,52182.0,34848.0,36.0,2708.0,7597.0
2022-02-08 20:00:00,8.0,2.0,20.0,2022.0,67039.0,45852.0,58239.0,40757.0,42.0,3169.0,9996.0
2022-02-08 21:00:00,8.0,2.0,21.0,2022.0,51957.0,38557.0,46185.0,35054.0,36.0,2707.0,8282.0
2022-02-08 22:00:00,8.0,2.0,22.0,2022.0,45930.0,38022.0,42855.0,35124.0,36.0,2699.0,9102.0
2022-02-08 23:00:00,8.0,2.0,23.0,2022.0,39772.0,35754.0,39770.0,35123.0,36.0,2680.0,8886.0
2022-03-08 00:00:00,8.0,3.0,0.0,2022.0,31755.0,40922.0,20391.0,24701.0,57.0,2633.0,15345.0
2022-03-08 01:00:00,8.0,3.0,1.0,2022.0,33290.0,41779.0,20502.0,24696.0,36.0,2643.0,14795.0
2022-03-08 02:00:00,8.0,3.0,2.0,2022.0,33142.0,42461.0,20481.0,24691.0,36.0,2596.0,14446.0
2022-03-08 03:00:00,8.0,3.0,3.0,2022.0,32633.0,40952.0,20405.0,24691.0,36.0,2653.0,14196.0
2022-03-08 04:00:00,8.0,3.0,4.0,2022.0,34306.0,41025.0,21946.0,24691.0,36.0,2642.0,13231.0
2022-03-08 05:00:00,8.0,3.0,5.0,2022.0,37588.0,41719.0,24135.0,24690.0,36.0,2666.0,12374.0
2022-03-08 06:00:00,8.0,3.0,6.0,2022.0,45616.0,44723.0,27493.0,24689.0,36.0,2620.0,10978.0
2022-03-08 07:00:00,8.0,3.0,7.0,2022.0,47084.0,45866.0,30584.0,24687.0,36.0,2705.0,10229.0
2022-03-08 08:00:00,8.0,3.0,8.0,2022.0,43908.0,43847.0,30104.0,24687.0,36.0,2771.0,10084.0
2022-03-08 09:00:00,8.0,3.0,9.0,2022.0,51234.0,56213.0,36030.0,30859.0,45.0,3653.0,11660.0
2022-03-08 10:00:00,8.0,3.0,10.0,2022.0,37560.0,44509.0,28632.0,24692.0,36.0,2977.0,8310.0
2022-03-08 11:00:00,8.0,3.0,11.0,2022.0,38574.0,48027.0,30348.0,26739.0,39.0,3323.0,8614.0
2022-03-08 12:00:00,8.0,3.0,12.0,2022.0,34965.0,48064.0,29846.0,26731.0,39.0,3407.0,8421.0
2022-03-08 13:00:00,8.0,3.0,13.0,2022.0,34241.0,43072.0,25703.0,24624.0,36.0,3282.0,8221.0
2022-03-08 14:00:00,8.0,3.0,14.0,2022.0,34971.0,43203.0,24776.0,24618.0,36.0,3369.0,8420.0
2022-03-08 15:00:00,8.0,3.0,15.0,2022.0,36566.0,43725.0,26693.0,24688.0,36.0,3103.0,7389.0
2022-03-08 16:00:00,8.0,3.0,16.0,2022.0,44149.0,44303.0,29069.0,24696.0,36.0,2790.0,4829.0
2022-03-08 17:00:00,8.0,3.0,17.0,2022.0,49651.0,47270.0,34483.0,24699.0,36.0,2314.0,2370.0
2022-03-08 18:00:00,8.0,3.0,18.0,2022.0,53897.0,50375.0,34862.0,24699.0,36.0,2047.0,1348.0
2022-03-08 19:00:00,8.0,3.0,19.0,2022.0,54495.0,47720.0,35459.0,24694.0,36.0,2097.0,1068.0
2022-03-08 20:00:00,8.0,3.0,20.0,2022.0,50638.0,46590.0,33951.0,24688.0,36.0,2082.0,1701.0
2022-03-08 21:00:00,8.0,3.0,21.0,2022.0,48728.0,44439.0,30584.0,24695.0,36.0,2028.0,1947.0
2022-03-08 22:00:00,8.0,3.0,22.0,2022.0,44370.0,44104.0,27925.0,24692.0,36.0,2065.0,1893.0
2022-03-08 23:00:00,8.0,3.0,23.0,2022.0,43279.0,42191.0,24749.0,24690.0,36.0,2085.0,2310.0
2022-04-08 00:00:00,8.0,4.0,0.0,2022.0,36915.0,34268.0,38308.0,24590.0,0.0,3109.0,2018.0
2022-04-08 01:00:00,8.0,4.0,1.0,2022.0,34935.0,32561.0,37358.0,24596.0,0.0,3152.0,3637.0
2022-04-08 02:00:00,8.0,4.0,2.0,2022.0,32352.0,32430.0,34859.0,24598.0,0.0,3191.0,6904.0
2022-04-08 03:00:00,8.0,4.0,3.0,2022.0,31493.0,32013.0,34889.0,24590.0,0.0,3190.0,8173.0
2022-04-08 04:00:00,8.0,4.0,4.0,2022.0,31726.0,32466.0,35120.0,24592.0,0.0,3153.0,7714.0
2022-04-08 05:00:00,8.0,4.0,5.0,2022.0,34336.0,33372.0,38697.0,24587.0,0.0,3140.0,6817.0
2022-04-08 06:00:00,8.0,4.0,6.0,2022.0,40636.0,38565.0,42221.0,24590.0,0.0,3161.0,6145.0
2022-04-08 07:00:00,8.0,4.0,7.0,2022.0,44951.0,44300.0,43958.0,24603.0,0.0,3172.0,4558.0
2022-04-08 08:00:00,8.0,4.0,8.0,2022.0,45579.0,44954.0,45213.0,24601.0,0.0,3173.0,3408.0
2022-04-08 09:00:00,8.0,4.0,9.0,2022.0,43182.0,43681.0,42249.0,24603.0,0.0,3330.0,4958.0
2022-04-08 10:00:00,8.0,4.0,10.0,2022.0,45077.0,48157.0,46723.0,28705.0,0.0,4157.0,6447.0
2022-04-08 11:00:00,8.0,4.0,11.0,2022.0,39439.0,38920.0,39421.0,24626.0,0.0,3727.0,7506.0
2022-04-08 12:00:00,8.0,4.0,12.0,2022.0,38105.0,39660.0,39071.0,24615.0,0.0,3653.0,7998.0
2022-04-08 13:00:00,8.0,4.0,13.0,2022.0,36425.0,40144.0,38771.0,24621.0,0.0,3694.0,7383.0
2022-04-08 14:00:00,8.0,4.0,14.0,2022.0,51452.0,55343.0,53966.0,34919.0,0.0,4806.0,9573.0
2022-04-08 15:00:00,8.0,4.0,15.0,2022.0,37605.0,40922.0,38651.0,24648.0,0.0,3408.0,4198.0
2022-04-08 16:00:00,8.0,4.0,16.0,2022.0,39662.0,40899.0,39140.0,24642.0,0.0,3492.0,3223.0
2022-04-08 17:00:00,8.0,4.0,17.0,2022.0,50769.0,50603.0,47095.0,28746.0,0.0,4066.0,4102.0
2022-04-08 18:00:00,8.0,4.0,18.0,2022.0,44882.0,43526.0,42311.0,24639.0,0.0,3326.0,2654.0
2022-04-08 19:00:00,8.0,4.0,19.0,2022.0,46439.0,46734.0,42773.0,24646.0,0.0,3309.0,1187.0
2022-04-08 20:00:00,8.0,4.0,20.0,2022.0,47065.0,47031.0,43139.0,24643.0,0.0,3336.0,1620.0
2022-04-08 21:00:00,8.0,4.0,21.0,2022.0,45054.0,43440.0,43853.0,24639.0,0.0,3331.0,1916.0
2022-04-08 22:00:00,8.0,4.0,22.0,2022.0,39392.0,40889.0,39642.0,24647.0,0.0,3334.0,1713.0
2022-04-08 23:00:00,8.0,4.0,23.0,2022.0,36274.0,34676.0,35900.0,24656.0,0.0,3336.0,2385.0
2022-05-08 00:00:00,8.0,5.0,0.0,2022.0,40854.0,28073.0,36217.0,38058.0,18.0,3343.0,4861.0
2022-05-08 01:00:00,8.0,5.0,1.0,2022.0,40610.0,27276.0,36763.0,38219.0,16.0,3337.0,4322.0
2022-05-08 02:00:00,8.0,5.0,2.0,2022.0,38902.0,28065.0,36760.0,38307.0,17.0,3338.0,3677.0
2022-05-08 03:00:00,8.0,5.0,3.0,2022.0,38170.0,25982.0,36713.0,38425.0,23.0,3298.0,4380.0
2022-05-08 04:00:00,8.0,5.0,4.0,2022.0,38574.0,23824.0,36859.0,38573.0,18.0,3318.0,4411.0
2022-05-08 05:00:00,8.0,5.0,5.0,2022.0,40032.0,25804.0,38659.0,38782.0,16.0,3325.0,3972.0
2022-05-08 06:00:00,8.0,5.0,6.0,2022.0,40983.0,24912.0,37983.0,38869.0,17.0,3339.0,4191.0
2022-05-08 07:00:00,8.0,5.0,7.0,2022.0,47498.0,29494.0,42716.0,45450.0,21.0,3961.0,3223.0
2022-05-08 08:00:00,8.0,5.0,8.0,2022.0,41698.0,26860.0,36834.0,39075.0,16.0,3506.0,2253.0
2022-05-08 09:00:00,8.0,5.0,9.0,2022.0,35617.0,26654.0,36288.0,39159.0,18.0,3581.0,2888.0
2022-05-08 10:00:00,8.0,5.0,10.0,2022.0,29629.0,29253.0,35273.0,39246.0,16.0,3804.0,3141.0
2022-05-08 11:00:00,8.0,5.0,11.0,2022.0,29775.0,27249.0,35631.0,39330.0,18.0,3626.0,3115.0
2022-05-08 12:00:00,8.0,5.0,12.0,2022.0,29362.0,25999.0,34455.0,39419.0,12.0,3713.0,3764.0
2022-05-08 13:00:00,8.0,5.0,13.0,2022.0,29782.0,26577.0,33887.0,39462.0,14.0,3778.0,3750.0
2022-05-08 14:00:00,8.0,5.0,14.0,2022.0,30761.0,28671.0,31783.0,39530.0,14.0,3845.0,3455.0
2022-05-08 15:00:00,8.0,5.0,15.0,2022.0,30752.0,27346.0,32397.0,39617.0,15.0,3603.0,2973.0
2022-05-08 16:00:00,8.0,5.0,16.0,2022.0,31785.0,28552.0,36548.0,39668.0,13.0,3599.0,2692.0
2022-05-08 17:00:00,8.0,5.0,17.0,2022.0,33476.0,31551.0,40409.0,39674.0,18.0,3519.0,2834.0
2022-05-08 18:00:00,8.0,5.0,18.0,2022.0,38237.0,33523.0,42594.0,39654.0,14.0,3391.0,2973.0
2022-05-08 19:00:00,8.0,5.0,19.0,2022.0,42273.0,34614.0,43205.0,39657.0,15.0,3327.0,3188.0
2022-05-08 20:00:00,8.0,5.0,20.0,2022.0,45171.0,36613.0,44213.0,39668.0,17.0,3365.0,2988.0
2022-05-08 21:00:00,8.0,5.0,21.0,2022.0,43777.0,32340.0,44519.0,39693.0,17.0,3310.0,3588.0
2022-05-08 22:00:00,8.0,5.0,22.0,2022.0,40844.0,24773.0,43273.0,39716.0,13.0,3331.0,5132.0
2022-05-08 23:00:00,8.0,5.0,23.0,2022.0,37644.0,26011.0,40293.0,39694.0,17.0,3291.0,5258.0
2022-06-08 00:00:00,8.0,6.0,0.0,2022.0,29655.0,26315.0,39094.0,39426.0,22.0,2999.0,8206.0
2022-06-08 01:00:00,8.0,6.0,1.0,2022.0,26600.0,25062.0,37502.0,39420.0,22.0,3162.0,7729.0
2022-06-08 02:00:00,8.0,6.0,2.0,2022.0,26491.0,24205.0,37670.0,39409.0,23.0,3201.0,7416.0
2022-06-08 03:00:00,8.0,6.0,3.0,2022.0,25881.0,25011.0,37761.0,39422.0,23.0,3196.0,7941.0
2022-06-08 04:00:00,8.0,6.0,4.0,2022.0,27987.0,25973.0,38294.0,39421.0,23.0,3186.0,8471.0
2022-06-08 05:00:00,8.0,6.0,5.0,2022.0,32079.0,28562.0,44013.0,42677.0,26.0,3481.0,8917.0
2022-06-08 06:00:00,8.0,6.0,6.0,2022.0,35870.0,31605.0,47361.0,42685.0,25.0,3487.0,8076.0
2022-06-08 07:00:00,8.0,6.0,7.0,2022.0,40827.0,36060.0,49718.0,39410.0,21.0,3290.0,5666.0
2022-06-08 08:00:00,8.0,6.0,8.0,2022.0,45745.0,39387.0,54982.0,39407.0,23.0,3415.0,4041.0
2022-06-08 09:00:00,8.0,6.0,9.0,2022.0,48682.0,39284.0,55274.0,39395.0,22.0,3446.0,4163.0
2022-06-08 10:00:00,8.0,6.0,10.0,2022.0,58482.0,45804.0,68707.0,45945.0,28.0,4074.0,3644.0
2022-06-08 11:00:00,8.0,6.0,11.0,2022.0,53286.0,40126.0,59547.0,39383.0,24.0,3456.0,3088.0
2022-06-08 12:00:00,8.0,6.0,12.0,2022.0,54088.0,40278.0,58490.0,39392.0,21.0,3437.0,4056.0
2022-06-08 13:00:00,8.0,6.0,13.0,2022.0,64268.0,46875.0,67971.0,45945.0,800.0,4088.0,3042.0
2022-06-08 14:00:00,8.0,6.0,14.0,2022.0,57829.0,40527.0,59153.0,39357.0,175.0,3603.0,3180.0
2022-06-08 15:00:00,8.0,6.0,15.0,2022.0,81558.0,56343.0,82461.0,52426.0,27.0,4832.0,3996.0
2022-06-08 16:00:00,8.0,6.0,16.0,2022.0,77241.0,49919.0,72318.0,45866.0,813.0,4181.0,2377.0
2022-06-08 17:00:00,8.0,6.0,17.0,2022.0,69182.0,47082.0,66747.0,39316.0,1403.0,3594.0,1657.0
2022-06-08 18:00:00,8.0,6.0,18.0,2022.0,66609.0,47856.0,70595.0,39336.0,1797.0,3404.0,1382.0
2022-06-08 19:00:00,8.0,6.0,19.0,2022.0,64897.0,45725.0,70176.0,39332.0,549.0,3271.0,800.0
2022-06-08 20:00:00,8.0,6.0,20.0,2022.0,56599.0,44963.0,68752.0,39333.0,343.0,3227.0,791.0
2022-06-08 21:00:00,8.0,6.0,21.0,2022.0,53977.0,42366.0,62462.0,39340.0,593.0,3243.0,1253.0
2022-06-08 22:00:00,8.0,6.0,22.0,2022.0,49222.0,38786.0,51766.0,39346.0,186.0,3246.0,1706.0
2022-06-08 23:00:00,8.0,6.0,23.0,2022.0,45873.0,32392.0,45632.0,39357.0,20.0,3268.0,1625.0
2022-07-08 00:00:00,8.0,7.0,0.0,2022.0,44757.0,27595.0,50310.0,38829.0,0.0,3142.0,3051.0
2022-07-08 01:00:00,8.0,7.0,1.0,2022.0,39811.0,26863.0,47997.0,38834.0,0.0,3144.0,4850.0
2022-07-08 02:00:00,8.0,7.0,2.0,2022.0,39766.0,26902.0,45670.0,38839.0,0.0,3116.0,4698.0
2022-07-08 03:00:00,8.0,7.0,3.0,2022.0,38627.0,26629.0,44562.0,38820.0,0.0,3153.0,5590.0
2022-07-08 04:00:00,8.0,7.0,4.0,2022.0,37818.0,26391.0,44524.0,38792.0,0.0,3156.0,5635.0
2022-07-08 05:00:00,8.0,7.0,5.0,2022.0,38422.0,27115.0,45370.0,38788.0,0.0,3146.0,5238.0
2022-07-08 06:00:00,8.0,7.0,6.0,2022.0,39707.0,28991.0,50897.0,38759.0,0.0,3193.0,3934.0
2022-07-08 07:00:00,8.0,7.0,7.0,2022.0,44864.0,35859.0,58641.0,38737.0,0.0,3371.0,2257.0
2022-07-08 08:00:00,8.0,7.0,8.0,2022.0,50152.0,37666.0,58775.0,38706.0,0.0,3610.0,1878.0
2022-07-08 09:00:00,8.0,7.0,9.0,2022.0,54528.0,39574.0,57020.0,38689.0,0.0,3730.0,1384.0
2022-07-08 10:00:00,8.0,7.0,10.0,2022.0,56592.0,41097.0,56483.0,38687.0,249.0,3822.0,1431.0
2022-07-08 11:00:00,8.0,7.0,11.0,2022.0,64217.0,42598.0,59136.0,38671.0,206.0,3896.0,2922.0
2022-07-08 12:00:00,8.0,7.0,12.0,2022.0,70361.0,44185.0,63000.0,38662.0,204.0,3946.0,3870.0
2022-07-08 13:00:00,8.0,7.0,13.0,2022.0,73991.0,47318.0,63493.0,38669.0,412.0,3869.0,3774.0
2022-07-08 14:00:00,8.0,7.0,14.0,2022.0,76258.0,48541.0,65888.0,38679.0,626.0,3803.0,3847.0
2022-07-08 15:00:00,8.0,7.0,15.0,2022.0,76436.0,46736.0,67255.0,38679.0,777.0,3769.0,4279.0
2022-07-08 16:00:00,8.0,7.0,16.0,2022.0,78460.0,48318.0,66827.0,38674.0,780.0,3511.0,4042.0
2022-07-08 17:00:00,8.0,7.0,17.0,2022.0,78121.0,48425.0,66556.0,38682.0,780.0,3425.0,3765.0
2022-07-08 18:00:00,8.0,7.0,18.0,2022.0,76576.0,46415.0,66333.0,38655.0,781.0,3313.0,2562.0
2022-07-08 19:00:00,8.0,7.0,19.0,2022.0,73187.0,41967.0,65776.0,38651.0,731.0,3172.0,1705.0
2022-07-08 20:00:00,8.0,7.0,20.0,2022.0,65671.0,41217.0,64090.0,38661.0,581.0,3204.0,1251.0
2022-07-08 21:00:00,8.0,7.0,21.0,2022.0,62986.0,39982.0,61136.0,38654.0,580.0,3201.0,1451.0
2022-07-08 22:00:00,8.0,7.0,22.0,2022.0,54625.0,38293.0,58304.0,38647.0,577.0,3172.0,1708.0
2022-07-08 23:00:00,8.0,7.0,23.0,2022.0,50037.0,30737.0,54324.0,38638.0,462.0,3149.0,2158.0
2022-08-08 00:00:00,8.0,8.0,0.0,2022.0,71607.0,23495.0,62137.0,37280.0,192.0,3106.0,5751.0
2022-08-08 01:00:00,8.0,8.0,1.0,2022.0,65058.0,23282.0,61617.0,37275.0,96.0,3145.0,6844.0
2022-08-08 02:00:00,8.0,8.0,2.0,2022.0,70332.0,26901.0,69312.0,43495.0,0.0,3591.0,8056.0
2022-08-08 03:00:00,8.0,8.0,3.0,2022.0,55619.0,23577.0,58487.0,37310.0,0.0,3126.0,6700.0
2022-08-08 04:00:00,8.0,8.0,4.0,2022.0,57726.0,23342.0,58809.0,37340.0,0.0,3112.0,6011.0
2022-08-08 05:00:00,8.0,8.0,5.0,2022.0,63436.0,23683.0,59833.0,37346.0,0.0,3103.0,6234.0
2022-08-08 06:00:00,8.0,8.0,6.0,2022.0,71537.0,27351.0,61364.0,37351.0,0.0,3060.0,5900.0
2022-08-08 07:00:00,8.0,8.0,7.0,2022.0,74492.0,31734.0,64944.0,37315.0,49.0,3214.0,5343.0
2022-08-08 08:00:00,8.0,8.0,8.0,2022.0,90145.0,34181.0,70301.0,37262.0,204.0,3442.0,4823.0
2022-08-08 09:00:00,8.0,8.0,9.0,2022.0,146744.0,52343.0,104551.0,52725.0,273.0,5080.0,6514.0
2022-08-08 10:00:00,8.0,8.0,10.0,2022.0,113730.0,39995.0,74727.0,37165.0,602.0,3708.0,4427.0
2022-08-08 11:00:00,8.0,8.0,11.0,2022.0,120529.0,40124.0,74844.0,37151.0,1578.0,3831.0,4906.0
2022-08-08 12:00:00,8.0,8.0,12.0,2022.0,126951.0,42619.0,74976.0,37120.0,2786.0,3788.0,6445.0
2022-08-08 13:00:00,8.0,8.0,13.0,2022.0,130576.0,50727.0,74631.0,37135.0,5028.0,3759.0,7547.0
2022-08-08 14:00:00,8.0,8.0,14.0,2022.0,132918.0,51838.0,74397.0,37142.0,4749.0,3794.0,8377.0
2022-08-08 15:00:00,8.0,8.0,15.0,2022.0,195731.0,87275.0,111033.0,55733.0,6944.0,5651.0,10395.0
2022-08-08 16:00:00,8.0,8.0,16.0,2022.0,172152.0,67671.0,98178.0,49523.0,8464.0,4839.0,12696.0
2022-08-08 17:00:00,8.0,8.0,17.0,2022.0,152425.0,64198.0,78101.0,43333.0,6132.0,4171.0,11433.0
2022-08-08 18:00:00,8.0,8.0,18.0,2022.0,130331.0,55347.0,64837.0,37113.0,5977.0,3163.0,9149.0
