name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York State,2021-04-11T21:00:00,57.2,57.2,52.8,85.2,0,0,,0,0,,7.4,51,999.6,85.7,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-11T22:00:00,57,57,53.5,88.05,0,0,,0,0,21.9,6.7,53,999.7,90,9.2,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-11T23:00:00,57.2,57.2,52.8,85.3,0,0,,0,0,,5.3,100,1000.2,99,9.8,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T00:00:00,54.1,54.1,50.3,86.96,0,0,,0,0,,7.7,257,1000.5,100,9.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T01:00:00,50.1,50.1,48.1,92.98,0,0,,0,0,,7.1,217,1000.7,100,9.7,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T02:00:00,50,50,47.4,90.59,0,0,,0,0,,9.5,221,1000.4,100,8.4,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T03:00:00,49.9,46.1,48.1,93.32,0,0,,0,0,,9.7,223,1000.1,100,9.3,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T04:00:00,49.9,47.3,48.1,93.3,0,0,,0,0,,6.5,205,1000.3,100,5.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T05:00:00,51,51,48.9,92.46,0,0,,0,0,,5.7,209,1000.6,100,4.6,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T06:00:00,51,51,48.8,92.17,0,0,,0,0,,6.9,209,1001.2,100,6.1,1.3,0,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-12T07:00:00,50.9,50.9,48.8,92.23,0,0,,0,0,,6.9,201,1001.7,100,6,7,0,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T08:00:00,51.7,51.7,49.9,93.35,0,0,,0,0,,6.6,200,1002.5,100,4.8,26,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T09:00:00,52.7,52.7,50,90.36,0,0,,0,0,,5.5,214,1003.1,100,4.9,45,0.2,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T10:00:00,52.9,52.9,50,89.96,0,0,,0,0,,5.5,218,1003.7,100,8.6,74,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T11:00:00,54.8,54.8,48.9,80.31,0,0,,0,0,,5.6,208,1004.2,100,9.9,125,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T12:00:00,53.9,53.9,48.1,80.62,0,0,,0,0,,6.2,237,1004.9,100,9.9,125,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T13:00:00,55,55,48.1,77.35,0.001,100,rain,0,0,,5.6,235,1005.3,100,9.8,163,0.6,2,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T14:00:00,55.5,55.5,48.1,76.06,0,0,,0,0,,3.8,316,1005.9,100,9.5,133,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T15:00:00,53.5,53.5,48.8,83.98,0.011,100,rain,0,0,,9.1,259,1006.6,100,7.7,140,0.5,1,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T16:00:00,52.9,52.9,50,89.85,0.031,100,rain,0,0,,8.1,5,1007.2,100,4.2,332,1.2,3,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T17:00:00,53,53,49,86.05,0.006,100,rain,0,0,,11.1,32,1007.9,100,9.9,125,0.5,1,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T18:00:00,53.2,53.2,50.1,89.22,0.001,100,rain,0,0,,10,42,1008.6,89.1,9.9,156,0.6,2,,"Rain, Partially cloudy",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T19:00:00,53.9,53.9,49.9,86.43,0,0,,0,0,,8.9,61,1009.3,83.7,9.9,116,0.4,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T20:00:00,53.4,53.4,48.7,83.79,0,0,,0,0,,3.7,65,1010.3,81.4,9.9,23,0.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-12T21:00:00,52.4,52.4,48.5,86.66,0,0,,0,0,,0.8,357,1011.6,90,9.8,297,1.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072"
New York State,2021-04-12T22:00:00,51.3,51.3,48.4,89.8,0,0,,0,0,,5.6,28,1012.5,90,9.6,297,1.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072"
New York State,2021-04-12T23:00:00,50.5,50.5,47.5,89.44,0,0,,0,0,,3.5,28,1013,100,9.4,297,1.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072"
New York State,2021-04-13T00:00:00,50.4,50.4,47.6,89.82,0,0,,0,0,,3.3,328,1013.2,100,6.5,297,1.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072"
New York State,2021-04-13T01:00:00,50.4,50.4,47.4,89.53,0,0,,0,0,,3.6,358,1013.6,90,9.4,297,1.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,F3072"
New York State,2021-04-13T02:00:00,50.3,50.3,47.4,89.83,0,0,,0,0,,0.5,2,1013.8,100,6.2,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T03:00:00,47.4,45.5,45.8,94.14,0,0,,0,0,,4.5,341,1014.2,100,1.1,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T04:00:00,46.7,43.4,44.8,92.99,0,0,,0,0,,6.8,233,1014.8,100,0.1,0,,0,,Overcast,fog,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T05:00:00,44.9,40.7,44,96.68,0,0,,0,0,,7.7,221,1015.4,100,1.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T06:00:00,44.1,39.7,43.1,96.31,0,0,,0,0,,7.9,218,1016.4,100,3.8,1.3,0,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KBUF"
New York State,2021-04-13T07:00:00,44.1,39.8,42.4,93.74,0,0,,0,0,,7.6,209,1016.9,100,1.3,37,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T08:00:00,44.2,40.9,43.2,96.32,0,0,,0,0,,5.8,218,1017.3,100,1.3,85,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T09:00:00,46.9,46.9,45.1,93.33,0,0,,0,0,,0.5,329,1017.7,55,1.4,249,0.9,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T10:00:00,50.8,50.8,45.1,80.67,0,0,,0,0,,4.8,238,1018,90,9.9,187,0.7,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T11:00:00,51.9,51.9,46.2,80.84,0,0,,0,0,,5.8,221,1018.1,90,9.9,230,0.8,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T12:00:00,54.9,54.9,47.1,74.77,0,0,,0,0,,9.9,223,1018.4,89.4,9.9,224,0.8,2,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T13:00:00,52.2,52.2,46.2,79.93,0,0,,0,0,,9.8,240,1018.7,100,9.9,174,0.6,2,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T14:00:00,55.2,55.2,47.1,74.32,0,0,,0,0,,6.7,247,1018.6,90,9.9,582,2.1,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T15:00:00,56.9,56.9,48,72,0,0,,0,0,,8.4,224,1018,90,9.9,712,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T16:00:00,58,58,47.9,69.2,0,0,,0,0,,9.6,211,1017.7,89.1,9.9,631,2.3,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T17:00:00,57.9,57.9,46.2,65.01,0,0,,0,0,,10.8,209,1017.8,85.5,9.9,437,1.6,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T18:00:00,57,57,43,59.55,0,0,,0,0,,12.6,244,1018.3,80.7,9.9,65,0.2,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T19:00:00,55.9,55.9,39,52.94,0,0,,0,0,,12.4,236,1018.5,80.4,9.9,56,0.2,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T20:00:00,51.1,51.1,39,63.07,0,0,,0,0,,5.9,220,1018.5,24.6,9.9,17,0.1,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-13T21:00:00,49.7,49,38.8,66.12,0,0,,0,0,,3.3,191,1018.5,0,9.9,0,,0,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T22:00:00,47.5,45.5,38.1,69.49,0,0,,0,0,,4.7,238,1018.6,0,9.9,0,,0,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-13T23:00:00,45.7,42.8,38,74.06,0,0,,0,0,,5.6,208,1018.7,0,9.9,0,,0,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T00:00:00,45.6,43.4,37.2,72.08,0,0,,0,0,,4.5,206,1018.6,0,9.9,0,,0,,Clear,clear-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T01:00:00,44.7,41.8,37.8,76.74,0,0,,0,0,,5.3,195,1018.3,24.6,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T02:00:00,43.7,40.7,35.9,73.84,0,0,,0,0,,5.2,130,1018.2,46.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T03:00:00,43.6,41.3,35.1,71.74,0,0,,0,0,,4.2,128,1018,54,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T04:00:00,43.6,39.9,35.2,71.93,0,0,,0,0,,6.3,135,1017.7,54.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T05:00:00,43.5,40.9,34.1,69.34,0,0,,0,0,,4.5,144,1017.5,48.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T06:00:00,42.5,40,34.1,72.02,0,0,,0,0,,4.2,109,1017.6,50,9.9,3.1,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T07:00:00,41.8,39.2,35.1,76.84,0,0,,0,0,,4.2,190,1017.9,88.8,9.9,13,0,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF"
New York State,2021-04-14T08:00:00,43.9,41.4,36.3,74.41,0,0,,0,0,,4.6,184,1017.8,88.4,9.9,76,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,E5040,72528704724,KBUF"
New York State,2021-04-14T09:00:00,48.8,44.4,37.4,64.67,0,0,,0,0,,10.2,233,1017.6,81.2,9.9,459,1.7,5,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T10:00:00,50.2,50.2,39,65.34,0,0,,0,0,,16.2,221,1017.4,81.2,9.9,421,1.5,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T11:00:00,51.6,51.6,39,62.1,0,0,,0,0,,15.4,220,1017.3,25.7,9.9,510,1.8,5,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T12:00:00,50.7,50.7,38.5,62.95,0,0,,0,0,,1.4,332,1017.3,25.2,9.9,729,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T13:00:00,51.8,51.8,36.2,55.2,0,0,,0,0,20.8,14.9,232,1017,25.2,9.9,709,2.6,7,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T14:00:00,53.6,53.6,37.2,53.72,0,0,,0,0,,12.9,232,1016.2,24.6,9.9,830,3,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T15:00:00,55.3,55.3,34.1,44.64,0,0,,0,0,,12.9,239,1015.4,25.2,9.9,794,2.9,8,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T16:00:00,54.3,54.3,32.1,42.57,0,0,,0,0,23.3,14.2,215,1014.5,24.6,9.9,638,2.3,6,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T17:00:00,52.6,52.6,32.2,45.68,0,0,,0,0,20.8,12.9,241,1014,24.6,9.9,445,1.6,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T18:00:00,56,56,29.4,36.05,0,0,,0,0,29.8,14.8,258,1013.4,25.7,9.9,85,0.3,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T19:00:00,50.5,50.5,31.9,48.71,0,0,,0,0,,12.5,231,1013.4,24.9,9.9,47,0.2,0,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T20:00:00,46.6,42.1,31.8,56.09,0,0,,0,0,,9.3,215,1013.2,25.2,9.9,13,0,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-14T21:00:00,45.3,42.6,33.1,62.14,0,0,,0,0,,5.1,209,1013.1,24.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T22:00:00,44.6,40.9,33.2,63.96,0,0,,0,0,,6.6,203,1012.6,52.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-14T23:00:00,45,41.7,32.4,61.21,0,0,,0,0,,5.9,162,1011.7,88.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T00:00:00,45.9,44.5,32.3,58.84,0,0,,0,0,,3.6,185,1010.9,100,9.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T01:00:00,46,46,32.3,58.51,0,0,,0,0,,0.8,337,1010.8,99.9,9.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T02:00:00,46.7,43.8,33.7,60.43,0,0,,0,0,,5.9,269,1010.7,100,9.8,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T03:00:00,44.7,39.1,36.2,71.74,0.002,100,rain,0,0,,11.1,303,1010.2,99.9,9.6,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T04:00:00,43.8,39.2,39,83.16,0.016,100,rain,0,0,,8,342,1010,100,9.6,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T05:00:00,42,38.4,39,88.88,0.032,100,rain,0,0,,5.6,323,1009.8,100,8.6,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T06:00:00,41.9,38.9,38.9,89.04,0.035,100,rain,0,0,,4.7,340,1009.2,100,8.1,0.8,0,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T07:00:00,42.7,42.7,39.6,88.78,0.011,100,rain,0,0,,0.7,352,1009.4,100,7.1,6,0,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T08:00:00,40.9,34.4,37.2,86.73,0.035,100,rain,0,0,,10.9,291,1009.9,100,8.2,22,0.1,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T09:00:00,42,36.5,37.1,82.65,0,0,,0,0,,9.2,290,1009.8,90,9.9,62,0.2,1,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T10:00:00,42.9,37.5,35.9,75.85,0,0,,0,0,,9.4,265,1009.6,100,9.9,202,0.7,2,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T11:00:00,43,36.8,31,62.52,0,0,,0,0,,11.2,279,1009.5,100,9.9,356,1.3,4,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T12:00:00,43,36.3,30.9,62.1,0,0,,0,0,,12.8,233,1009.2,90,9.9,374,1.3,4,,Partially cloudy,partly-cloudy-day,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T13:00:00,42.9,34.4,26.9,52.92,0,0,,0,0,,19.3,245,1008.9,100,9.9,457,1.6,5,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T14:00:00,41.1,33.3,30.3,65.15,0,0,,0,0,25.3,14.7,230,1008.8,100,9.9,385,1.4,4,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T15:00:00,41.8,33.6,32.2,68.49,0.003,100,rain,0,0,27.7,16.9,233,1008.8,100,9.4,325,1.2,3,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T16:00:00,41,32.7,34.4,77.04,0.001,100,rain,0,0,,16.6,231,1008.6,100,9.9,251,0.9,3,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T17:00:00,39.9,31,35.2,82.98,0.006,100,rain,0,0,25.3,17.6,240,1008.8,100,9.9,165,0.6,2,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T18:00:00,40.6,33.1,34.2,77.64,0.019,100,rain,0,0,,13.4,241,1008.9,100,9.2,141,0.5,1,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T19:00:00,40.7,33.3,33.5,75.32,0,0,,0,0,,13.2,229,1008.9,100,9.9,64,0.2,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T20:00:00,38.9,31.3,34.3,83.29,0,0,,0,0,,12.6,240,1008.9,100,9.9,18,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-15T21:00:00,39.6,34,34.2,80.72,0,0,,0,0,,8.3,232,1009,100,9.9,0,,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T22:00:00,38.8,32.1,35.2,86.59,0.01,100,rain,0,0,,10.3,231,1008.5,90,9.8,0,,0,,"Rain, Partially cloudy",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-15T23:00:00,39.7,33.7,36.1,86.7,0.014,100,rain,0,0,18.3,9.1,252,1007.8,100,6.9,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T00:00:00,39.7,34.5,36.1,86.72,0.019,100,rain,0,0,,7.5,272,1007.4,100,9.8,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T01:00:00,38.8,30.9,35.2,86.53,0.044,100,rain,0,0,,13.2,287,1007.4,100,9.6,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T02:00:00,38.9,33,35.3,86.67,0.051,100,rain,0,0,,8.5,263,1007.1,100,8.5,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T03:00:00,39.7,32.7,36,86.34,0.033,100,rain,0,0,,11.6,280,1007,100,9.8,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T04:00:00,39.7,32.1,36,86.67,0.001,100,rain,0,0,,12.9,262,1007,100,9.9,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T05:00:00,38.9,30.8,35.2,86.26,0.001,100,rain,0,0,,13.8,263,1006.8,100,9.9,0,,0,,"Rain, Overcast",rain,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T06:00:00,38.9,31.7,35.2,86.26,0,0,,0,0,20.8,11.6,263,1006.7,100,9.9,0.8,0,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF"
New York State,2021-04-16T07:00:00,38.9,31.6,35.1,85.96,0,0,,0,0,23,11.6,263,1006.9,100,9.9,14,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T08:00:00,39.7,33,35.1,83.25,0,0,,0,0,20.8,10.7,263,1006.9,100,9.9,24,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T09:00:00,39.8,31.9,34.2,80.03,0,0,,0,0,,14.1,280,1006.9,100,9.9,44,0.2,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T10:00:00,40.9,33.3,34.2,76.89,0,0,,0,0,22.8,14,273,1007.1,100,9.9,86,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T11:00:00,41,33.7,34.3,76.81,0,0,,0,0,21.9,13.1,272,1007.3,100,9.9,89,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T12:00:00,43,37.4,35.2,73.58,0,0,,0,0,,10,265,1007.3,100,9.9,121,0.4,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T13:00:00,44.1,37.1,35.2,70.56,0,0,,0,0,21.9,15.2,263,1007,100,9.9,148,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T14:00:00,43.2,37.4,37,78.45,0,0,,0,0,20.8,10.7,253,1007.4,100,9.9,134,0.5,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T15:00:00,44.2,37.9,35.2,70.47,0,0,,0,0,,12.4,262,1007.6,100,9.9,91,0.3,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T16:00:00,43.4,36.8,36,75.12,0,0,,0,0,,12.9,245,1007.4,100,9.9,104,0.4,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T17:00:00,42.5,35.5,36,77.52,0,0,,0,0,21.9,13.7,245,1007.8,100,9.9,54,0.2,1,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
New York State,2021-04-16T18:00:00,43.2,37.1,37.1,78.86,0,0,,0,0,20.8,11.5,236,1008.3,100,9.9,38,0.1,0,,Overcast,cloudy,"71752099999,72528014733,KGVQ,KIAG,72528704724,KBUF,D2713"
